TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
37,37_224,37_224_001,刘星,male,teenager,high,high,high,high,low,home,345_37,533_319,positive,grateful,statement-opinion,你算救了我了老弟
30,30_250,30_250_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,186_40,293_189,positive,grateful,statement-non-opinion,要不是你那次拦着我做傻事
27,27_493,27_493_007,吕子乔,male,young,low,high,high,high,low,outdoor,399_9,594_227,positive,grateful,statement-non-opinion,如果不是你一菲
28,28_103,28_103_005,张伟,male,young,low,low,low,high,high,home,275_132,379_254,positive,happy,statement-non-opinion,后来他死了
28,28_114,28_114_010,秦羽墨,female,young,high,high,high,high,high,home,446_31,605_250,positive,happy,statement-opinion,要不然他不会知道我的新地址的
27,27_436,27_436_004,曾小贤,male,young,high,high,low,high,low,restaurant,367_36,589_285,positive,happy,statement-non-opinion,我竟然活着回来了
27,27_294,27_294_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,0_0,0_0,positive,happy,question,进展如何
35,35_041,35_041_001,胡一统,male,middle-aged,high,high,low,low,low,home,283_32,399_144,positive,happy,other,亲儿子 爸爸
37,37_040,37_040_010,夏东海,male,middle-aged,low,high,high,high,high,home,277_48,446_219,positive,happy,statement-non-opinion,直接把琴拉走
28,28_117,28_117_000,关谷神奇,male,young,high,low,high,high,high,hospital,232_16,505_332,positive,happy,statement-opinion,太好了
29,29_108,29_108_012,陈美嘉,female,young,high,high,low,high,low,home,239_104,395_281,positive,happy,statement-non-opinion,然后借力滑到安全梯那边去 一定要抓住
29,29_000,29_000_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,98_52,248_228,positive,happy,statement-non-opinion,俺是你的粉丝
29,29_028,29_028_001,胡一菲,female,young,low,high,low,low,high,home,220_39,388_255,positive,happy,statement-non-opinion,非常漂亮
31,31_036,31_036_014,张伟,male,young,low,low,low,high,high,restaurant,0_0,0_0,positive,happy,statement-non-opinion,不行不行 好害羞
27,27_036,27_036_005,吕子乔,male,young,low,high,high,high,low,home,298_63,449_249,positive,happy,statement-non-opinion,我的那份已经找到办法解决了
27,27_401,27_401_000,胡一菲,female,young,low,high,low,low,high,entertainment-venue,0_0,0_0,positive,happy,statement-non-opinion,给我 我自己看
27,27_206,27_206_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,180_36,416_317,positive,happy,statement-opinion,我们公司也不允许抽 不过谁让我是老板呢
31,31_217,31_217_008,张伟,male,young,low,low,low,high,high,home,187_254,277_325,positive,happy,statement-non-opinion,不客气
31,31_070,31_070_004,陈美嘉,female,young,high,high,low,high,low,home,456_79,542_185,positive,happy,statement-non-opinion,变大
28,28_008,28_008_009,曾小贤,male,young,high,high,low,high,low,home,225_32,413_269,positive,happy,statement-non-opinion,我已经有准备了
31,31_111,31_111_005,吕子乔,male,young,low,high,high,high,low,home,386_112,471_207,positive,happy,statement-non-opinion,这么多
36,36_046,36_046_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,359_32,536_239,positive,happy,statement-non-opinion,我几乎没怎么吃过这样家里边炒的饭菜
27,27_049,27_049_004,吕子乔,male,young,low,high,high,high,low,home,482_88,601_191,positive,happy,statement-non-opinion,我们千里有缘来相会
29,29_363,29_363_001,唐悠悠,female,young,high,high,high,high,high,outdoor,197_30,395_265,positive,happy,statement-non-opinion,我可以去抓只夜莺呀
30,30_181,30_181_000,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,关关
29,29_381,29_381_010,唐悠悠,female,young,high,high,high,high,high,outdoor,319_79,466_223,positive,happy,statement-non-opinion,走 有东西吃了
30,30_243,30_243_004,陈美嘉,female,young,high,high,low,high,low,home,356_43,481_202,positive,happy,statement-non-opinion,我还敲诈他请我吃了饭
30,30_077,30_077_000,曾小贤,male,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-opinion,这是我见过最有个性的选美
29,29_097,29_097_010,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,不过5分钟以后就该上头了
37,37_010,37_010_014,刘梅,female,middle-aged,high,high,low,high,high,home,450_56,611_272,positive,happy,statement-non-opinion,我小时候
34,34_371,34_371_004,邓小可,female,young,low,high,high,high,high,outdoor,428_141,486_227,positive,happy,statement-non-opinion,借你口袋用一下
29,29_102,29_102_003,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,positive,happy,statement-non-opinion,我们忙活了半天
37,37_015,37_015_005,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,positive,happy,appreciation,虽然你现在的条件非常的艰苦
29,29_171,29_171_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,202_27,415_275,positive,happy,statement-non-opinion,我很喜欢这种偷偷摸摸的感觉
36,36_104,36_104_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,statement-opinion,100块还行给
30,30_117,30_117_019,陆展博,male,young,high,low,high,high,high,home,0_0,0_0,positive,happy,statement-opinion,我终于知道自己为什么以前一直跳不过去了
37,37_015,37_015_008,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,positive,happy,appreciation,永不放弃
28,28_007,28_007_001,张伟,male,young,low,low,low,high,high,mall,276_18,452_281,positive,happy,disagreement,不 是你的益达
27,27_192,27_192_000,关谷神奇,male,young,high,low,high,high,high,home,364_41,555_267,positive,happy,question,这些都是他准备的吗
30,30_094,30_094_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,217_40,397_253,positive,happy,statement-opinion,生化危机绝对不仅仅只是一个游戏哦
30,30_272,30_272_022,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,321_24,534_290,positive,happy,statement-non-opinion,老板说一缘一份
31,31_103,31_103_007,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,耶！
35,35_193,35_193_002,刘星,male,teenager,high,high,high,high,low,home,456_91,576_223,positive,happy,statement-non-opinion,我明天保准洗三次脚
27,27_356,27_356_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,162_39,392_289,positive,happy,question,老毕
30,30_093,30_093_009,陆展博,male,young,high,low,high,high,high,restaurant,404_12,603_261,positive,happy,question,真的下次我介绍这两个你认识
27,27_051,27_051_000,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,记得来找我
35,35_205,35_205_018,夏雪,female,teenager,high,low,high,low,high,home,319_20,594_237,positive,happy,statement-non-opinion,真的您唱两句
27,27_042,27_042_007,胡一菲,female,young,low,high,low,low,high,home,481_41,677_287,positive,happy,quotation,快刀斩乱麻
36,36_078,36_078_000,刘梅,female,middle-aged,high,high,low,high,high,home,363_50,517_212,positive,happy,question,这孩子 你怎么这么懂事了
37,37_040,37_040_007,夏东海,male,middle-aged,low,high,high,high,high,home,281_25,435_220,positive,happy,statement-non-opinion,你要想要我就看在交情的份上先让给你
27,27_145,27_145_006,陆展博,female,young,high,low,high,high,high,home,327_47,526_293,positive,happy,statement-non-opinion,只要追溯到500万年前
30,30_054,30_054_003,陆展博,male,young,high,low,high,high,high,home,603_228,658_306,positive,happy,question,他怎么样
30,30_074,30_074_001,陆展博,male,young,high,low,high,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,帮个忙
34,34_372,34_372_008,郑海潮,male,young,low,high,high,high,high,outdoor,121_3,336_185,positive,happy,statement-non-opinion,其实你心里想着别的男孩的时候吧
30,30_263,30_263_006,陈美嘉,female,young,high,high,low,high,low,restaurant,212_35,383_255,positive,happy,answer,看日剧啊
28,28_211,28_211_013,胡一菲,female,young,low,high,low,low,high,home,403_87,403_87,positive,happy,statement-opinion,请不要考验我的理智
27,27_490,27_490_002,胡一菲,female,young,low,high,low,low,high,restaurant,0_0,0_0,positive,happy,question,怎么会不太投机呢
27,27_158,27_158_016,陈美嘉,female,young,high,high,low,high,low,home,345_45,509_207,positive,happy,statement-non-opinion,他很好奇
36,36_109,36_109_007,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,statement-opinion,不管是小事大事 只要是好事就得表扬 什么时候捡的
27,27_150,27_150_014,吕子乔,male,young,low,high,high,high,low,home,512_29,701_244,positive,happy,statement-opinion,祝你和你的MR.倒霉蛋
27,27_421,27_421_003,吕子乔,male,young,low,high,high,high,low,home,390_76,605_339,positive,happy,question,喝点什么
34,34_371,34_371_008,郑海潮,male,young,low,high,high,high,high,outdoor,151_64,331_291,positive,happy,statement-non-opinion,我这愿望都没许成
28,28_291,28_291_009,秦羽墨,female,young,high,high,high,high,high,home,0_0,0_0,positive,happy,statement-opinion,手再往前一点
36,36_016,36_016_003,夏东海,male,middle-aged,low,high,high,high,high,home,264_41,411_238,positive,happy,statement-opinion,得了
31,31_157,31_157_011,咖喱酱,female,young,low,high,high,high,low,home,429_89,519_200,positive,happy,statement-non-opinion,我现在就去试试
31,31_076,31_076_025,陈美嘉,female,young,high,high,low,high,low,home,318_109,406_222,positive,happy,statement-non-opinion,我也有礼物送给你
30,30_088,30_088_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,457_126,566_233,positive,happy,thanking,谢谢你给我出的主意
31,31_018,31_018_003,张伟,male,young,low,low,low,high,high,home,563_146,619_202,positive,happy,question,小姐今天来是想咨询 结婚
27,27_194,27_194_003,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,但是我感觉得到
27,27_326,27_326_006,陈美嘉,female,young,high,high,low,high,low,home,498_110,662_276,positive,happy,statement-non-opinion,我们家还有气球
27,27_432,27_432_007,胡一菲,female,young,low,high,low,low,high,entertainment-venue,374_34,673_360,positive,happy,question,你看怎么样
29,29_024,29_024_017,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,183_44,401_247,positive,happy,statement-non-opinion,总有一天你一定会成功
29,29_296,29_296_007,陆展博,male,young,high,low,high,high,high,home,494_12,727_297,positive,happy,statement-non-opinion,就是那些我们以前谈到过却一直没有实现的事情
29,29_000,29_000_007,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,53_39,315_319,positive,happy,statement-non-opinion,祝你前程似锦
34,34_022,34_022_003,沈画,female,young,high,high,low,high,high,home,0_0,0_0,positive,happy,statement-opinion,三层真够大的
29,29_119,29_119_002,陈美嘉,female,young,high,high,low,high,low,home,377_6,501_134,positive,happy,statement-non-opinion,就等你这句话
27,27_121,27_121_002,曾小贤,male,young,high,high,low,high,low,home,362_20,599_326,positive,happy,statement-non-opinion,请进
31,31_112,31_112_000,吕子乔,male,young,low,high,high,high,low,home,368_94,448_186,positive,happy,statement-non-opinion,你自己说的嘛 鸡蛋不要放在同一个篮子里 快拿走
27,27_120,27_120_019,吕子乔,male,young,low,high,high,high,low,home,367_94,442_180,positive,happy,question,然后我马上就过来好吧
27,27_435,27_435_024,曾小贤,male,young,high,high,low,high,low,restaurant,327_48,614_348,negative,negative-other,statement-non-opinion,可是对方却挂掉了电话
27,27_209,27_209_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,232_36,449_284,negative,negative-other,statement-opinion,当然不是
34,34_099,34_099_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,0_0,0_0,negative,negative-other,agreement,可不是嘛
35,35_214,35_214_000,夏东海,male,middle-aged,low,high,high,high,high,home,403_66,620_188,negative,negative-other,irony,够亲昵了
36,36_082,36_082_004,刘梅,female,middle-aged,high,high,low,high,high,home,278_57,371_150,negative,negative-other,statement-opinion,老戴你这保密工作做得太严实了
27,27_339,27_339_005,陆展博,female,young,high,low,high,high,high,home,265_55,478_333,negative,negative-other,statement-non-opinion,举目无亲
37,37_155,37_155_018,刘星,male,teenager,high,high,high,high,low,school,0_0,0_0,negative,negative-other,statement-non-opinion,洗就洗
35,35_028,35_028_000,夏东海,male,middle-aged,low,high,high,high,high,home,398_27,507_179,negative,negative-other,statement-opinion,你想一想
31,31_017,31_017_002,张伟,male,young,low,low,low,high,high,home,0_0,0_0,negative,negative-other,statement-opinion,叫我张律师
36,36_108,36_108_009,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,negative,negative-other,statement-non-opinion,我还没刷牙呢
27,27_542,27_542_008,吕子乔,male,young,low,high,high,high,low,home,485_101,644_267,negative,negative-other,statement-opinion,我现在知道为什么没人理你了
35,35_005,35_005_013,夏雨,male,teenager,high,low,high,high,low,home,403_33,587_233,negative,negative-other,statement-opinion,我不想上学
34,34_269,34_269_003,魏山山,female,young,low,low,high,high,high,office,489_110,620_258,negative,negative-other,statement-opinion,我 我 我不去
29,29_010,29_010_000,唐悠悠,female,young,high,high,high,high,high,entertainment-venue,305_42,522_317,negative,negative-other,statement-non-opinion,一共才三个
27,27_538,27_538_007,胡一菲,female,young,low,high,low,low,high,home,213_23,358_175,negative,negative-other,statement-opinion,那我就扭送你出去游街示众
27,27_435,27_435_013,曾小贤,male,young,high,high,low,high,low,restaurant,357_82,607_348,negative,negative-other,statement-non-opinion,一次一次在一个漆黑的夜晚
36,36_030,36_030_000,夏雨,male,teenager,high,low,high,high,low,home,428_62,569_203,negative,negative-other,question,你告诉我 你为什么闻鸡起跑
27,27_463,27_463_010,曾小贤,male,young,high,high,low,high,low,home,316_14,591_270,negative,negative-other,statement-opinion,那么潇洒
29,29_430,29_430_013,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,228_25,469_299,negative,negative-other,statement-non-opinion,气质是关键
35,35_097,35_097_002,刘梅,female,middle-aged,high,high,low,high,high,home,377_64,516_212,negative,negative-other,question,你干嘛来了
29,29_386,29_386_013,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,409_21,626_227,negative,negative-other,statement-non-opinion,看来我不签不行了
34,34_279,34_279_007,沈画,female,young,high,high,low,high,high,home,0_0,0_0,negative,negative-other,statement-non-opinion,我想找一个男的 他爱我
36,36_183,36_183_007,刘梅,female,middle-aged,high,high,low,high,high,home,286_25,476_262,negative,negative-other,statement-opinion,没有好处
27,27_155,27_155_007,曾小贤,male,young,high,high,low,high,low,entertainment-venue,322_57,594_343,negative,negative-other,statement-opinion,我以为只有展博才喜欢这种东西
35,35_028,35_028_002,夏东海,male,middle-aged,low,high,high,high,high,home,424_40,565_223,negative,negative-other,statement-non-opinion,又说当时天气多么好了
29,29_030,29_030_003,吕子乔,male,young,low,high,high,high,low,car,308_42,548_335,negative,negative-other,statement-non-opinion,家里有件蓝色的羊毛衫
35,35_195,35_195_006,夏东海,male,middle-aged,low,high,high,high,high,home,305_21,516_272,negative,negative-other,statement-non-opinion,做家长的应该当润滑剂
36,36_159,36_159_012,刘梅,female,middle-aged,high,high,low,high,high,home,269_50,536_298,negative,negative-other,question,必须得熬夜才行
31,31_126,31_126_007,吕子乔,male,young,low,high,high,high,low,other-venue,164_8,269_129,negative,negative-other,statement-non-opinion,好好好
29,29_405,29_405_001,陆展博,male,young,high,low,high,high,high,home,190_16,395_260,negative,negative-other,statement-non-opinion,她很忙
30,30_243,30_243_001,陈美嘉,female,young,high,high,low,high,low,home,306_30,454_194,negative,negative-other,statement-non-opinion,也没怎么上课
34,34_357,34_357_007,邓小可,female,young,low,high,high,high,high,outdoor,528_158,611_265,negative,negative-other,statement-non-opinion,还不是你啊 馊主意 丢人了吧
27,27_346,27_346_008,曾小贤,male,young,high,high,low,high,low,other-venue,336_51,481_242,negative,negative-other,statement-non-opinion,不过我的车已经在高架上了
27,27_273,27_273_004,林宛瑜,female,young,low,high,high,high,high,entertainment-venue,0_0,0_0,negative,negative-other,question,找个聪明一点的
27,27_532,27_532_005,吕子乔,male,young,low,high,high,high,low,home,239_34,449_271,negative,negative-other,statement-non-opinion,我把场地租给别人开party
34,34_167,34_167_014,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,578_111,665_197,negative,negative-other,statement-non-opinion,本来是件很小的事
27,27_349,27_349_008,曾小贤,male,young,high,high,low,high,low,other-venue,8_0,128_127,negative,negative-other,statement-non-opinion,你看 什么 我的车速太快了
34,34_125,34_125_010,邓小可母亲,female,elderly,high,high,low,high,high,home,165_78,257_192,negative,negative-other,statement-opinion,我还是看重你
36,36_101,36_101_014,刘星,male,teenager,high,high,high,high,low,home,208_32,403_242,negative,negative-other,statement-opinion,您再把房给卖了
35,35_076,35_076_007,夏雪,female,teenager,high,low,high,low,high,home,230_38,457_292,negative,negative-other,statement-opinion,除了爸爸
35,35_188,35_188_001,夏雪,female,teenager,high,low,high,low,high,home,335_28,556_248,negative,negative-other,command,但是在你进屋之前必须得先敲下门
29,29_344,29_344_002,唐悠悠,female,young,high,high,high,high,high,home,363_46,531_225,negative,negative-other,statement-non-opinion,摄影制片要送礼
27,27_263,27_263_014,曾小贤,male,young,high,high,low,high,low,home,131_74,272_283,negative,negative-other,statement-opinion,不行 我是来劝架的
29,29_206,29_206_013,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,negative,negative-other,statement-non-opinion,妈，关谷是日本人
29,29_048,29_048_007,陈美嘉,female,young,high,high,low,high,low,home,190_53,374_292,negative,negative-other,statement-non-opinion,可是我都离开这么久了
29,29_334,29_334_006,唐悠悠,female,young,high,high,high,high,high,home,418_69,664_313,negative,negative-other,statement-non-opinion,化妆品太贵了
36,36_155,36_155_006,刘梅,female,middle-aged,high,high,low,high,high,home,461_84,576_190,negative,negative-other,statement-non-opinion,就是喜欢抽烟喝酒熬夜不锻炼身体好吃肥肉
27,27_463,27_463_011,曾小贤,male,young,high,high,low,high,low,home,227_42,456_293,negative,negative-other,statement-opinion,有魅力
29,29_295,29_295_005,陆展博,male,young,high,low,high,high,high,home,351_42,525_229,negative,negative-other,statement-non-opinion,忘记换拖鞋了
29,29_335,29_335_000,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,negative,negative-other,statement-non-opinion,是居安思危
29,29_182,29_182_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,0_0,0_0,negative,negative-other,statement-non-opinion,如果说真是你的 尺寸应该正好 小姐把你的手借一下
27,27_236,27_236_000,吕子乔,male,young,low,high,high,high,low,restaurant,0_0,0_0,negative,negative-other,statement-non-opinion,现在就已经开始了
36,36_169,36_169_003,戴天高,male,middle-aged,low,high,high,high,high,home,253_63,382_233,negative,negative-other,statement-opinion,整天有你这么个人管着
27,27_119,27_119_010,曾小贤,male,young,high,high,low,high,low,home,524_187,628_289,negative,negative-other,question,So你这鱼是怎么带回来的
35,35_097,35_097_001,胡一统,male,middle-aged,high,high,low,low,low,home,298_37,498_239,negative,negative-other,statement-non-opinion,长高了
35,35_059,35_059_004,刘梅,female,middle-aged,high,high,low,high,high,home,296_35,467_237,negative,negative-other,command,你都给我解释清楚
29,29_388,29_388_004,曾小贤,male,young,high,high,low,high,low,office,283_14,537_300,negative,negative-other,statement-non-opinion,您就当没看过这份
37,37_186,37_186_017,刘星,male,teenager,high,high,high,high,low,home,307_57,480_267,negative,negative-other,statement-non-opinion,成 不信
27,27_482,27_482_002,曾小贤,male,young,high,high,low,high,low,entertainment-venue,0_0,0_0,negative,negative-other,question,请问你能把我怎么地
36,36_091,36_091_005,刘星,male,teenager,high,high,high,high,low,home,277_41,428_218,negative,negative-other,statement-opinion,准疯了你
36,36_106,36_106_013,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,negative,negative-other,question,管姥姥要的
29,29_341,29_341_000,唐悠悠,female,young,high,high,high,high,high,home,185_176,265_272,negative,negative-other,statement-non-opinion,我忘了交了
29,29_144,29_144_006,陈美嘉,female,young,high,high,low,high,low,school,179_25,410_242,negative,negative-other,statement-non-opinion,因为教学楼没有这么高的楼层
29,29_183,29_183_004,林宛瑜,female,young,low,high,high,high,high,home,347_4,543_184,negative,negative-other,question,他怎么会说我订婚了
36,36_095,36_095_005,夏雨,male,teenager,high,low,high,high,low,home,460_138,610_331,negative,negative-other,question,您昨天说谎了
27,27_527,27_527_003,陈美嘉,female,young,high,high,low,high,low,home,376_46,603_256,negative,negative-other,statement-opinion,你可能不能跟我们一起献爱心
30,30_007,30_007_010,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,negative,negative-other,statement-non-opinion,人家想不通难受啊
30,30_064,30_064_002,曾小贤,male,young,high,high,low,high,low,other-venue,0_0,0_0,negative,negative-other,question,你笑什么
28,28_042,28_042_001,曾小贤,male,young,high,high,low,high,low,entertainment-venue,226_55,352_236,negative,negative-other,statement-opinion,我才不会拿我的职业生涯来开玩笑
27,27_199,27_199_002,林宛瑜,female,young,low,high,high,high,high,home,364_75,563_324,negative,negative-other,interjection,好吧
27,27_130,27_130_011,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,negative,negative-other,statement-opinion,别 别抱歉
31,31_049,31_049_008,吕子乔,male,young,low,high,high,high,low,other-venue,523_31,570_91,negative,negative-other,question,现在怎么办
36,36_021,36_021_011,夏东海,male,middle-aged,low,high,high,high,high,home,263_15,419_249,negative,negative-other,statement-opinion,今天不是过年吗
34,34_110,34_110_022,邓小可母亲,female,elderly,high,high,low,high,high,restaurant,553_75,623_153,negative,negative-other,statement-non-opinion,我跟你讲 我肯定不能要
30,30_085,30_085_002,胡一菲,female,young,low,high,low,low,high,home,453_24,613_231,negative,negative-other,statement-opinion,我改主意了
37,37_156,37_156_006,刘星,male,teenager,high,high,high,high,low,school,382_45,556_277,negative,negative-other,statement-opinion,我现在就拉去
34,34_223,34_223_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,256_106,321_181,neutral,neutral,statement-opinion,潮哥 我觉得 您还是打一电话
34,34_081,34_081_002,陈佳,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,已经是他们的了
34,34_251,34_251_002,郑海潮,male,young,low,high,high,high,high,home,551_36,662_160,neutral,neutral,statement-non-opinion,你说你 你这属于借宿一宿
37,37_012,37_012_000,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,那就给买一手风琴
29,29_193,29_193_006,吕子乔,male,young,low,high,high,high,low,home,315_70,488_238,neutral,neutral,statement-non-opinion,想必他听说过关于我很多的传奇故事
31,31_203,31_203_012,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,240_98,319_200,neutral,neutral,statement-opinion,我觉得张律师处理情感纠纷很专业
27,27_358,27_358_001,曾小贤,male,young,high,high,low,high,low,other-venue,444_54,616_262,neutral,neutral,statement-non-opinion,我要像摩托车那样两个轮子的
30,30_255,30_255_000,唐悠悠,female,young,high,high,high,high,high,home,84_188,244_339,neutral,neutral,statement-non-opinion,谁让你当年改变他的人生
31,31_043,31_043_000,胡一菲,female,young,low,high,low,low,high,outdoor,357_148,380_189,neutral,neutral,question,那玩意能拿到黄老板的投资
28,28_064,28_064_021,唐悠悠,female,young,high,high,high,high,high,hospital,248_34,439_272,neutral,neutral,statement-non-opinion,你好好休息
30,30_042,30_042_007,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,268_25,471_293,neutral,neutral,statement-non-opinion,他可以调节情绪
31,31_041,31_041_018,陈美嘉,female,young,high,high,low,high,low,restaurant,0_0,0_0,neutral,neutral,question,行不行
27,27_230,27_230_004,曾小贤,male,young,high,high,low,high,low,office,244_40,530_327,neutral,neutral,question,能听见吗
36,36_026,36_026_000,夏东海,male,middle-aged,low,high,high,high,high,home,321_30,495_259,neutral,neutral,acknowledge,你说的很对
31,31_076,31_076_018,吕子乔,male,young,low,high,high,high,low,home,703_74,788_251,neutral,neutral,statement-non-opinion,听说可以吸收甲醛
28,28_220,28_220_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,0_0,0_0,neutral,neutral,question,你不累啊
27,27_324,27_324_007,陈美嘉,female,young,high,high,low,high,low,home,177_3,410_87,neutral,neutral,statement-opinion,你错了
34,34_164,34_164_005,陈佳,female,young,low,high,high,high,high,office,195_110,305_246,neutral,neutral,statement-opinion,这样不太好吧
28,28_166,28_166_006,秦羽墨,female,young,high,high,high,high,high,home,589_69,750_370,neutral,neutral,statement-opinion,我也不是蠢货
27,27_269,27_269_007,林宛瑜,female,young,low,high,high,high,high,home,126_43,275_222,neutral,neutral,statement-non-opinion,因为 因为关谷的师兄要来
28,28_226,28_226_016,唐悠悠,female,young,high,high,high,high,high,outdoor,239_15,435_249,neutral,neutral,statement-non-opinion,那个时候有个男孩子很喜欢我
30,30_176,30_176_003,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,neutral,neutral,statement-opinion,总结来说
27,27_076,27_076_009,曾小贤,male,young,high,high,low,high,low,home,352_17,590_335,neutral,neutral,statement-opinion,我们要送温暖
35,35_223,35_223_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,403_81,563_272,neutral,neutral,statement-opinion,怎么玩着就能念好书
28,28_020,28_020_018,唐悠悠,female,young,high,high,high,high,high,home,235_50,402_284,neutral,neutral,quotation,长幼有序
30,30_175,30_175_001,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,今天下午我们让他在20种情景下进行选择
27,27_475,27_475_004,陈美嘉,female,young,high,high,low,high,low,home,165_148,291_300,neutral,neutral,answer,没有
36,36_053,36_053_002,戴天高,male,middle-aged,low,high,high,high,high,home,431_13,597_205,neutral,neutral,statement-opinion,你说明明在你们家 有你照顾
34,34_037,34_037_006,邓小可,female,young,low,high,high,high,high,restaurant,262_72,440_281,neutral,neutral,statement-non-opinion,你要一下把这电话号码给刷出来
29,29_036,29_036_006,胡一菲,female,young,low,high,low,low,high,home,403_57,544_218,neutral,neutral,question,你想怎样
34,34_106,34_106_005,郑海潮,male,young,low,high,high,high,high,outdoor,335_156,499_372,neutral,neutral,statement-non-opinion,要不然这样
27,27_464,27_464_011,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,118_19,430_349,neutral,neutral,statement-opinion,我知道
27,27_252,27_252_006,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,neutral,neutral,question,你这也算社交
27,27_425,27_425_005,胡一菲,female,young,low,high,low,low,high,home,186_92,314_201,neutral,neutral,question,你鄙视单亲妈妈
34,34_084,34_084_000,陈佳,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,害怕再一次地失去一切
28,28_215,28_215_010,吕子乔,male,young,low,high,high,high,low,entertainment-venue,442_55,617_275,neutral,neutral,statement-opinion,订婚派对是所有派对当中最不容错过的派对之一
27,27_543,27_543_010,吕子乔,male,young,low,high,high,high,low,home,430_37,616_252,neutral,neutral,statement-opinion,小伙子
27,27_109,27_109_006,丽萨,female,young,low,low,low,low,high,office,155_66,360_277,neutral,neutral,thanking,谢谢
27,27_349,27_349_001,丽萨,female,young,low,low,low,low,high,office,382_46,570_225,neutral,neutral,question,你不是开的挺顺畅吗
29,29_024,29_024_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,246_50,447_295,neutral,neutral,question,你没看新闻吗
27,27_337,27_337_002,林宛瑜,female,young,low,high,high,high,high,home,0_0,0_0,neutral,neutral,answer,是怎么了
27,27_152,27_152_005,曾小贤,male,young,high,high,low,high,low,entertainment-venue,353_79,553_329,neutral,neutral,question,这有什么关系
27,27_085,27_085_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,278_75,371_181,neutral,neutral,question,你刚才带我去的那间也是你的
37,37_107,37_107_008,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,neutral,neutral,question,什么问题
